step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
19,PAYMENT,2239.86,C1823247324,464768.64,462528.78,M1472290956,0.0,0.0,0.0,0.0
9,PAYMENT,2885.53,C1782100436,1227338.62,1224453.09,M1473253116,0.0,0.0,0.0,0.0
42,PAYMENT,1037.22,C1183563748,0.0,0.0,M48661682,0.0,0.0,0.0,0.0
16,PAYMENT,3014.41,C2022010130,0.0,0.0,M639378717,0.0,0.0,0.0,0.0
36,CASH_IN,130020.03,C1359633624,22636088.51,22766108.54,C1074109642,215085.15,85065.12,0.0,0.0
20,PAYMENT,16618.25,C1300516450,104779.0,88160.75,M629044755,0.0,0.0,0.0,0.0
94,PAYMENT,8190.66,C1638656295,9012.0,821.34,M1780617196,0.0,0.0,0.0,0.0
40,CASH_IN,207980.32,C774565293,1359000.05,1566980.37,C394908899,809771.71,601791.39,0.0,0.0
35,CASH_OUT,858089.5,C1319968918,125285.0,0.0,C2071175957,0.0,858089.5,0.0,0.0
36,CASH_OUT,21485.97,C1671404786,10178.0,0.0,C1441919663,0.0,21485.97,0.0,0.0
21,CASH_IN,13898.73,C646839068,0.0,13898.73,C911738428,259222.13,245323.39,0.0,0.0
15,PAYMENT,1417.21,C1961287621,42142.0,40724.79,M1992910687,0.0,0.0,0.0,0.0
7,PAYMENT,12190.68,C1619932728,13717.0,1526.32,M667953797,0.0,0.0,0.0,0.0
43,CASH_OUT,12494.91,C138596313,0.0,0.0,C66270620,0.0,12494.91,0.0,0.0
11,CASH_IN,179613.04,C411299034,3432006.86,3611619.9,C245124394,263958.34,728522.09,0.0,0.0
24,PAYMENT,3760.78,C316101221,0.0,0.0,M1107526733,0.0,0.0,0.0,0.0
44,PAYMENT,3011.36,C859127105,0.0,0.0,M782918254,0.0,0.0,0.0,0.0
13,TRANSFER,754362.86,C1251710272,32758.92,0.0,C685274040,4338940.88,5093303.74,0.0,0.0
19,CASH_OUT,119503.02,C604976886,0.0,0.0,C700379447,148670.4,407259.13,0.0,0.0
119,PAYMENT,8183.67,C195717506,37866.19,29682.53,M123498838,0.0,0.0,0.0,0.0
13,PAYMENT,25317.23,C872040894,369.0,0.0,M1303681559,0.0,0.0,0.0,0.0
42,PAYMENT,6333.89,C2089279567,0.0,0.0,M393120679,0.0,0.0,0.0,0.0
47,TRANSFER,36054.33,C177718035,0.0,0.0,C695950382,1517525.13,1553579.46,0.0,0.0
19,CASH_IN,88953.35,C1996120065,68237.0,157190.35,C940951814,2830313.93,2741360.58,0.0,0.0
44,PAYMENT,10580.9,C1053127719,1073.33,0.0,M2142670047,0.0,0.0,0.0,0.0
13,PAYMENT,16741.38,C845419155,3940.11,0.0,M1673561518,0.0,0.0,0.0,0.0
35,CASH_OUT,66973.33,C212839122,0.0,0.0,C1700920398,437415.7,504389.03,0.0,0.0
10,PAYMENT,15005.42,C469449445,52113.0,37107.58,M369196043,0.0,0.0,0.0,0.0
19,CASH_IN,203543.23,C635185418,11944161.7,12147704.93,C1105324428,1531862.35,1821223.77,0.0,0.0
18,CASH_OUT,17968.26,C1982850554,41570.0,23601.74,C999372549,0.0,17968.26,0.0,0.0
21,DEBIT,5993.62,C1352455515,106611.0,100617.38,C746009679,189125.31,195118.92,0.0,0.0
18,CASH_OUT,83182.27,C1728024585,0.0,0.0,C1013318953,164647.59,361960.39,0.0,0.0
96,PAYMENT,33657.58,C1001457116,0.0,0.0,M372730436,0.0,0.0,0.0,0.0
12,CASH_IN,383863.57,C1102862839,530163.95,914027.52,C448741439,326903.53,0.0,0.0,0.0
11,CASH_OUT,196374.27,C726019399,0.0,0.0,C2004653597,2643881.36,3111374.5,0.0,0.0
93,CASH_OUT,91119.67,C57263096,3517.0,0.0,C105037629,3039.79,94159.45,0.0,0.0
47,PAYMENT,7733.24,C1075103468,157093.0,149359.76,M392789456,0.0,0.0,0.0,0.0
21,CASH_IN,72728.75,C270221105,3030617.36,3103346.11,C1584058167,939609.64,866880.89,0.0,0.0
35,CASH_OUT,322815.03,C1785771372,0.0,0.0,C521418856,458134.76,780949.79,0.0,0.0
12,PAYMENT,7769.29,C858045857,0.0,0.0,M1235701042,0.0,0.0,0.0,0.0
9,TRANSFER,525337.06,C1244203621,0.0,0.0,C697852720,3009678.27,3904191.18,0.0,0.0
11,CASH_OUT,172966.92,C34754743,0.0,0.0,C1700412357,4093883.17,4440100.9,0.0,0.0
40,CASH_OUT,104015.29,C201510255,9373.87,0.0,C808844671,755769.49,859784.78,0.0,0.0
38,CASH_OUT,417072.61,C1645059189,39507.0,0.0,C568614369,0.0,417072.61,0.0,0.0
20,TRANSFER,536430.94,C1263911057,0.0,0.0,C1003026362,7879513.3,8415944.23,0.0,0.0
13,PAYMENT,11346.72,C511895721,911809.99,900463.27,M1146428711,0.0,0.0,0.0,0.0
46,PAYMENT,799.37,C1475549094,26846.0,26046.63,M805761256,0.0,0.0,0.0,0.0
35,PAYMENT,27814.78,C78921839,43692.43,15877.66,M1656126611,0.0,0.0,0.0,0.0
42,CASH_IN,179939.41,C568297210,20653196.38,20833135.78,C2075558455,6104183.93,5924244.52,0.0,0.0
11,CASH_OUT,339432.67,C434394003,20432.0,0.0,C1432687668,0.0,339432.67,0.0,0.0
43,CASH_OUT,107937.12,C1047351854,42083.0,0.0,C22486575,0.0,107937.12,0.0,0.0
16,CASH_IN,349843.85,C1949902894,3907400.03,4257243.88,C328239164,624364.02,274520.17,0.0,0.0
10,CASH_OUT,287142.45,C700939141,2079.0,0.0,C1902555764,1017536.41,404986.91,0.0,0.0
13,CASH_IN,78185.29,C142794142,1856717.25,1934902.54,C507536444,1397556.0,1241847.85,0.0,0.0
17,CASH_OUT,240897.42,C1733542026,66683.0,0.0,C721356209,337273.53,789271.7,0.0,0.0
20,PAYMENT,15974.04,C797158908,8064.0,0.0,M588784007,0.0,0.0,0.0,0.0
41,CASH_OUT,51585.9,C621272371,22619.0,0.0,C1305944230,0.0,51585.9,0.0,0.0
41,CASH_IN,29496.21,C443445604,24796056.35,24825552.56,C1385675421,1233763.78,1204267.57,0.0,0.0
11,CASH_OUT,256249.37,C2121675164,0.0,0.0,C1879436990,2173243.8,2468331.08,0.0,0.0
119,PAYMENT,2596.47,C590127423,198781.0,196184.53,M106594155,0.0,0.0,0.0,0.0
12,CASH_IN,54627.77,C1927416450,17632413.8,17687041.57,C1579448951,79933.06,25305.29,0.0,0.0
42,CASH_OUT,74215.1,C484823380,6064.0,0.0,C175584456,177536.7,251751.8,0.0,0.0
12,PAYMENT,2458.62,C2129177504,0.0,0.0,M200233468,0.0,0.0,0.0,0.0
40,PAYMENT,15494.21,C2034201991,366296.41,350802.2,M2088521624,0.0,0.0,0.0,0.0
36,PAYMENT,55785.38,C51723639,0.0,0.0,M1135352883,0.0,0.0,0.0,0.0
38,CASH_OUT,195287.46,C1710462108,20536.0,0.0,C482080854,0.0,195287.46,0.0,0.0
39,CASH_OUT,115363.96,C948557784,0.0,0.0,C1266513022,163095.61,278459.57,0.0,0.0
39,CASH_OUT,196896.25,C1555057713,168884.18,0.0,C1537037787,3549016.67,3745912.92,0.0,0.0
23,PAYMENT,2803.39,C1945770270,15924.17,13120.79,M1978233189,0.0,0.0,0.0,0.0
41,CASH_OUT,124017.22,C1146789631,0.0,0.0,C1453945404,588904.14,712921.36,0.0,0.0
16,TRANSFER,612325.37,C1769850185,50511.0,0.0,C1417693296,1890533.48,2502858.85,0.0,0.0
17,CASH_OUT,233111.85,C1446944700,0.0,0.0,C1017777991,1249442.43,1482554.28,0.0,0.0
14,PAYMENT,21989.01,C1338309895,272652.58,250663.57,M1362007298,0.0,0.0,0.0,0.0
46,PAYMENT,2436.19,C1755947178,21226.0,18789.81,M171766859,0.0,0.0,0.0,0.0
40,TRANSFER,180664.1,C1558263162,0.0,0.0,C1452970118,2114409.77,2295073.87,0.0,0.0
36,PAYMENT,30413.07,C1293305558,0.0,0.0,M944029258,0.0,0.0,0.0,0.0
16,CASH_OUT,255463.14,C2132877511,0.0,0.0,C1359201920,688829.76,944292.9,0.0,0.0
34,TRANSFER,116164.4,C1354170026,0.0,0.0,C1150439295,646535.33,762699.73,0.0,0.0
16,CASH_OUT,105391.98,C1806389766,0.0,0.0,C823681343,1422766.7,1528158.68,0.0,0.0
38,CASH_OUT,158656.71,C326217317,0.0,0.0,C1620860396,3422801.35,3581458.05,0.0,0.0
42,PAYMENT,28225.54,C630974119,0.0,0.0,M1746098333,0.0,0.0,0.0,0.0
48,PAYMENT,3225.01,C336061562,8193.0,4967.99,M1426703232,0.0,0.0,0.0,0.0
15,CASH_OUT,92240.66,C1057038720,44658.0,0.0,C602879776,145416.68,237657.34,0.0,0.0
48,CASH_IN,524203.61,C1277888873,974772.31,1498975.92,C977990184,9685991.49,9161787.88,0.0,0.0
8,PAYMENT,9006.52,C2028687342,37213.15,28206.63,M942160595,0.0,0.0,0.0,0.0
44,CASH_OUT,198782.78,C588075032,3373.0,0.0,C373186855,0.0,198782.78,0.0,0.0
13,CASH_IN,339013.85,C773506332,25361.0,364374.85,C204660444,0.0,0.0,0.0,0.0
43,CASH_IN,71877.22,C2076635889,4674093.46,4745970.68,C1298033709,558145.2,486267.98,0.0,0.0
41,CASH_OUT,295512.37,C1533209089,0.0,0.0,C2046932605,1096326.16,1391838.53,0.0,0.0
34,CASH_OUT,82543.75,C1483756446,15915.0,0.0,C1427480855,0.0,82543.75,0.0,0.0
34,CASH_OUT,208003.9,C1631011082,105992.0,0.0,C1324844415,52449.0,0.0,0.0,0.0
20,CASH_IN,126735.2,C2097263009,2615171.38,2741906.58,C641009714,138729.92,11994.72,0.0,0.0
14,PAYMENT,6758.02,C1411115639,0.0,0.0,M365085730,0.0,0.0,0.0,0.0
119,CASH_OUT,116987.14,C1758979517,0.0,0.0,C1046190725,347960.87,464948.01,0.0,0.0
15,CASH_OUT,138605.26,C383600716,748404.04,609798.78,C944011711,12324168.92,12462774.17,0.0,0.0
43,TRANSFER,220710.76,C699577738,0.0,0.0,C2028041210,312564.94,708229.54,0.0,0.0
46,CASH_OUT,164197.2,C246024300,0.0,0.0,C1100495370,1700003.03,1864200.23,0.0,0.0
105,CASH_OUT,1767112.66,C152862745,1767112.66,0.0,C636779273,1807813.82,3574926.48,1.0,0.0
34,CASH_IN,80205.16,C472034221,5041471.84,5121676.99,C1068106406,95605.0,0.0,0.0,0.0
14,PAYMENT,12934.05,C607382454,45129.0,32194.95,M703114009,0.0,0.0,0.0,0.0
37,PAYMENT,2911.47,C1032565445,11461.0,8549.53,M530927546,0.0,0.0,0.0,0.0
15,CASH_OUT,110920.15,C944655058,11308.0,0.0,C1822578654,3223578.21,3710701.51,0.0,0.0
35,TRANSFER,246271.48,C1177798712,9950.0,0.0,C38926236,131424.29,377695.77,0.0,0.0
15,CASH_OUT,9429.6,C1457576384,0.0,0.0,C2084065808,56196.0,65625.6,0.0,0.0
8,PAYMENT,14654.56,C685693021,58607.0,43952.44,M920621740,0.0,0.0,0.0,0.0
10,CASH_IN,160773.08,C321985856,162.0,160935.08,C51626955,1040386.79,1087557.1,0.0,0.0
19,TRANSFER,1047408.84,C898352285,0.0,0.0,C164799505,2359533.68,3406942.52,0.0,0.0
12,CASH_IN,103461.53,C1372024237,5085288.9,5188750.43,C1340904400,429216.79,325755.26,0.0,0.0
13,PAYMENT,18959.78,C1128936556,130005.0,111045.22,M228917342,0.0,0.0,0.0,0.0
43,PAYMENT,2760.31,C1480977353,227.0,0.0,M15818648,0.0,0.0,0.0,0.0
10,CASH_OUT,322137.56,C883074809,101924.0,0.0,C1807964188,38364.81,360502.37,0.0,0.0
10,PAYMENT,25174.58,C489502399,27050.0,1875.42,M813711700,0.0,0.0,0.0,0.0
38,CASH_IN,176155.58,C1798396634,5381686.1,5557841.69,C217766292,201035.45,24879.86,0.0,0.0
39,PAYMENT,10769.3,C770585162,0.0,0.0,M1485648530,0.0,0.0,0.0,0.0
101,CASH_OUT,891944.51,C1119545712,891944.51,0.0,C1334770230,0.0,891944.51,1.0,0.0
33,CASH_OUT,170248.41,C886133402,9030.0,0.0,C720345727,0.0,170248.41,0.0,0.0
9,PAYMENT,4758.57,C1516329708,10549.0,5790.43,M749118859,0.0,0.0,0.0,0.0
16,CASH_OUT,73144.46,C1147805193,0.0,0.0,C1657428632,706339.42,779483.89,0.0,0.0
17,CASH_IN,521.76,C680013283,11219.0,11740.76,C368297066,0.0,212475.8,0.0,0.0
13,CASH_OUT,113480.56,C252251947,1955749.39,1842268.82,C454761507,325363.13,438843.69,0.0,0.0
12,PAYMENT,9655.99,C2098241201,6043.0,0.0,M825406671,0.0,0.0,0.0,0.0
18,CASH_OUT,395129.37,C1903537913,0.0,0.0,C60097336,1704695.98,2205874.31,0.0,0.0
15,TRANSFER,776581.75,C825153025,0.0,0.0,C100555887,2764848.62,3529676.37,0.0,0.0
40,CASH_OUT,95356.96,C751197919,4867.33,0.0,C877334652,701528.66,796885.63,0.0,0.0
34,PAYMENT,488.24,C2051142070,377555.11,377066.86,M911696224,0.0,0.0,0.0,0.0
44,CASH_OUT,346122.85,C403099897,0.0,0.0,C385885112,2205944.54,2552067.39,0.0,0.0
11,PAYMENT,10152.54,C2147423742,0.0,0.0,M779512914,0.0,0.0,0.0,0.0
94,PAYMENT,6494.61,C1905131781,11536.0,5041.39,M1632671543,0.0,0.0,0.0,0.0
43,PAYMENT,7758.89,C125248118,52131.0,44372.11,M333492044,0.0,0.0,0.0,0.0
35,PAYMENT,11411.0,C1465184208,0.0,0.0,M1419226608,0.0,0.0,0.0,0.0
8,PAYMENT,16065.06,C1895556061,14188.0,0.0,M974526786,0.0,0.0,0.0,0.0
37,CASH_OUT,195409.78,C1269248510,21524.0,0.0,C315112900,1039412.05,1234821.83,0.0,0.0
16,PAYMENT,11942.37,C867587170,31794.0,19851.63,M798684565,0.0,0.0,0.0,0.0
37,PAYMENT,10066.98,C1260128891,13887.0,3820.02,M824888248,0.0,0.0,0.0,0.0
22,PAYMENT,537.14,C1748365345,5095.0,4557.86,M1492296426,0.0,0.0,0.0,0.0
16,PAYMENT,52638.8,C1211985843,0.0,0.0,M653709640,0.0,0.0,0.0,0.0
16,PAYMENT,1812.16,C526359018,42602.53,40790.37,M1816591483,0.0,0.0,0.0,0.0
10,PAYMENT,18444.34,C2071896886,30551.0,12106.66,M700555653,0.0,0.0,0.0,0.0
19,TRANSFER,691909.14,C185119224,0.0,0.0,C763467876,1761177.88,2453087.02,0.0,0.0
41,CASH_IN,60454.49,C783220853,0.0,60454.49,C1784339365,591749.72,531295.23,0.0,0.0
36,CASH_OUT,448571.01,C1521859477,21173.0,0.0,C1306593242,41978.0,490549.01,0.0,0.0
46,PAYMENT,40943.2,C745533864,51281.65,10338.44,M53557392,0.0,0.0,0.0,0.0
33,PAYMENT,6979.39,C1432175551,797.0,0.0,M1237127402,0.0,0.0,0.0,0.0
15,PAYMENT,3862.7,C1612098004,1388975.21,1385112.51,M459599899,0.0,0.0,0.0,0.0
40,PAYMENT,2916.97,C2037962161,221061.62,218144.64,M350084422,0.0,0.0,0.0,0.0
9,PAYMENT,4827.88,C1780857547,809461.02,804633.14,M1593238201,0.0,0.0,0.0,0.0
19,PAYMENT,647.79,C1179283043,101002.0,100354.21,M1462231348,0.0,0.0,0.0,0.0
7,PAYMENT,10399.11,C1511025446,22146.0,11746.89,M1146980236,0.0,0.0,0.0,0.0
9,PAYMENT,33170.67,C846246225,161440.97,128270.29,M1088422341,0.0,0.0,0.0,0.0
17,PAYMENT,20175.24,C1769767137,158848.0,138672.76,M725967281,0.0,0.0,0.0,0.0
22,CASH_OUT,72572.03,C567495381,10658.0,0.0,C362177417,362232.27,434804.3,0.0,0.0
17,CASH_OUT,208220.3,C256004301,0.0,0.0,C642750049,437851.69,646071.99,0.0,0.0
41,CASH_OUT,25611.42,C1451394085,0.0,0.0,C1319263868,527710.57,992760.6,0.0,0.0
38,PAYMENT,14895.44,C708161108,236984.63,222089.2,M97944734,0.0,0.0,0.0,0.0
22,PAYMENT,13866.11,C1546351399,15073.0,1206.89,M23274625,0.0,0.0,0.0,0.0
13,CASH_IN,49481.75,C411641165,9458452.51,9507934.26,C1387210478,5178949.44,5129467.69,0.0,0.0
47,CASH_OUT,243028.65,C1427360526,243028.65,0.0,C410529823,441285.14,684313.79,1.0,0.0
35,CASH_OUT,179505.49,C1707754545,0.0,0.0,C1911519798,267624.66,447130.15,0.0,0.0
15,CASH_IN,308046.25,C1640201619,2072068.73,2380114.98,C1261031890,4223201.22,3915154.97,0.0,0.0
16,PAYMENT,15053.61,C2008341345,1449.6,0.0,M1397855027,0.0,0.0,0.0,0.0
15,CASH_OUT,54186.45,C984167025,10016.0,0.0,C50267672,0.0,0.0,0.0,0.0
40,CASH_OUT,291293.66,C909325148,0.0,0.0,C1565069336,829629.48,1120923.14,0.0,0.0
18,CASH_OUT,248617.35,C781799849,68431.81,0.0,C1121384286,17252157.05,17106097.81,0.0,0.0
17,CASH_OUT,283510.73,C118157124,0.0,0.0,C1052801037,3021169.7,3304680.43,0.0,0.0
19,PAYMENT,2090.17,C1484779138,0.0,0.0,M1404219564,0.0,0.0,0.0,0.0
42,CASH_IN,116595.83,C699621052,2541916.17,2658512.0,C1161741948,468362.23,351766.39,0.0,0.0
45,TRANSFER,464587.33,C212921277,92147.0,0.0,C1235725243,8237644.9,8702232.24,0.0,0.0
11,PAYMENT,6279.65,C1433377819,0.0,0.0,M854557077,0.0,0.0,0.0,0.0
95,CASH_OUT,251389.85,C1556394403,0.0,0.0,C1754489635,1217758.9,1469148.75,0.0,0.0
43,PAYMENT,9660.05,C1995917352,7467.0,0.0,M1723711970,0.0,0.0,0.0,0.0
44,CASH_OUT,37124.44,C214524251,0.0,0.0,C76578542,1187766.97,1224891.4,0.0,0.0
36,TRANSFER,1684039.12,C397247453,1684039.12,0.0,C227472046,0.0,0.0,1.0,0.0
12,PAYMENT,1615.23,C1277667418,11479.0,9863.77,M3475625,0.0,0.0,0.0,0.0
14,PAYMENT,20712.57,C1118487035,0.0,0.0,M1079218982,0.0,0.0,0.0,0.0
37,CASH_OUT,20118.6,C676939131,23861.65,3743.05,C551878885,35065.67,55184.27,0.0,0.0
9,PAYMENT,9321.97,C448871663,186.0,0.0,M376595550,0.0,0.0,0.0,0.0
37,PAYMENT,45053.42,C2090980759,32214.0,0.0,M983121090,0.0,0.0,0.0,0.0
14,CASH_OUT,87814.51,C912826339,0.0,0.0,C786583473,2281521.54,2526509.34,0.0,0.0
35,CASH_OUT,95420.26,C883231601,0.0,0.0,C1358120497,568359.21,663779.47,0.0,0.0
21,PAYMENT,13610.27,C62973847,20476.0,6865.73,M1532916013,0.0,0.0,0.0,0.0
12,CASH_IN,402005.72,C776361318,53817.0,455822.72,C1654960215,1139658.51,737652.78,0.0,0.0
12,CASH_OUT,66008.92,C27368457,0.0,0.0,C2120647610,1529620.47,2357906.38,0.0,0.0
20,CASH_OUT,58359.36,C1420757140,29707.85,0.0,C1144598116,2841039.01,2899398.38,0.0,0.0
17,PAYMENT,2822.6,C952738443,10619.0,7796.4,M593890605,0.0,0.0,0.0,0.0
94,CASH_IN,93864.4,C871318836,21540025.2,21633889.59,C2042020220,5558534.58,5464670.18,0.0,0.0
20,CASH_IN,90883.26,C686025504,536190.66,627073.92,C2143409210,1571487.55,1679400.84,0.0,0.0
20,PAYMENT,111.6,C1394578932,12460.0,12348.4,M1614710570,0.0,0.0,0.0,0.0
9,TRANSFER,178841.3,C777278911,0.0,0.0,C1247600089,14341159.58,15192432.18,0.0,0.0
21,PAYMENT,7345.27,C1569602742,1007.0,0.0,M2073687570,0.0,0.0,0.0,0.0
33,PAYMENT,38036.42,C181722981,234929.58,196893.16,M1703317904,0.0,0.0,0.0,0.0
43,CASH_IN,265728.41,C1993318941,16261.0,281989.41,C814930485,3379429.45,3113701.04,0.0,0.0
46,CASH_OUT,324366.37,C1245327144,20285.0,0.0,C125964761,0.0,324366.37,0.0,0.0
21,CASH_IN,12588.02,C1529416653,1089.0,13677.02,C1569670413,0.0,0.0,0.0,0.0
36,CASH_IN,290884.23,C1203786874,3410850.52,3701734.76,C1627553671,1025517.29,970742.25,0.0,0.0
47,PAYMENT,16638.21,C640371023,0.0,0.0,M877543485,0.0,0.0,0.0,0.0
13,PAYMENT,11378.23,C1884091521,562322.73,550944.5,M2106493606,0.0,0.0,0.0,0.0
34,CASH_OUT,173011.32,C1559708189,0.0,0.0,C1349332573,1771540.32,1944551.64,0.0,0.0
20,CASH_IN,118191.87,C1957585747,101848.0,220039.87,C334217924,1917419.93,1799228.06,0.0,0.0
10,DEBIT,6753.53,C91274370,2640.0,0.0,C1826178037,1940175.32,2056813.83,0.0,0.0
45,CASH_IN,31134.25,C1318941677,6668405.16,6699539.42,C916112049,956114.65,924980.4,0.0,0.0
39,PAYMENT,5697.21,C572143405,118.0,0.0,M1979044260,0.0,0.0,0.0,0.0
12,CASH_IN,400955.02,C2110392070,21391.0,422346.02,C1029927794,219290.69,0.0,0.0,0.0
42,CASH_OUT,193516.82,C1943039671,0.0,0.0,C449805746,264873.3,458390.12,0.0,0.0
95,PAYMENT,9692.8,C632740145,15505.0,5812.2,M470706705,0.0,0.0,0.0,0.0
35,CASH_IN,61963.66,C2019382445,602905.88,664869.55,C1149377869,4423428.71,4361465.04,0.0,0.0
11,CASH_IN,314611.16,C2118175058,16162719.7,16477330.87,C1991252420,10238712.81,9924101.65,0.0,0.0
35,PAYMENT,10555.66,C2079082239,491379.67,480824.01,M1863988792,0.0,0.0,0.0,0.0
15,CASH_IN,325268.16,C1256914737,1363121.28,1688389.44,C234430897,3402803.74,3031830.08,0.0,0.0
93,CASH_IN,25439.68,C106492735,41239.0,66678.68,C800488587,0.0,0.0,0.0,0.0
15,PAYMENT,11607.6,C1016214259,0.0,0.0,M1805463717,0.0,0.0,0.0,0.0
41,CASH_OUT,552184.24,C1972142480,203491.0,0.0,C1151967637,0.0,552184.24,0.0,0.0
37,CASH_OUT,296792.75,C1951018386,180.0,0.0,C1001353581,53639.07,350431.83,0.0,0.0
42,CASH_IN,35997.74,C101044190,1091786.55,1127784.29,C1535300638,125827.81,89830.07,0.0,0.0
17,CASH_OUT,39771.15,C1911781081,20016.0,0.0,C689430737,175901.71,215672.85,0.0,0.0
16,TRANSFER,68151.98,C497341000,20701.0,0.0,C667395488,1973720.39,2041872.37,0.0,0.0
11,PAYMENT,21849.02,C233201162,31031.13,9182.11,M2073328672,0.0,0.0,0.0,0.0
18,CASH_OUT,165452.4,C1914356711,0.0,0.0,C296811975,728481.45,1280537.92,0.0,0.0
13,TRANSFER,45968.51,C1138471182,0.0,0.0,C1860391374,985947.79,1587750.31,0.0,0.0
41,CASH_IN,109544.35,C880094778,5681.0,115225.35,C1629309038,0.0,0.0,0.0,0.0
43,PAYMENT,4675.72,C1137910063,69909.0,65233.28,M175118698,0.0,0.0,0.0,0.0
18,PAYMENT,6028.21,C29507391,0.0,0.0,M2041320943,0.0,0.0,0.0,0.0
18,CASH_OUT,224538.75,C1966405252,902.0,0.0,C1702778188,0.0,224538.75,0.0,0.0
17,CASH_OUT,150419.68,C2090785328,8266.88,0.0,C124573125,2959541.99,3961423.0,0.0,0.0
3,TRANSFER,10539.37,C1134864869,10539.37,0.0,C118648358,0.0,0.0,1.0,0.0
13,CASH_OUT,150259.94,C1611778606,0.0,0.0,C1194408015,340174.59,342147.61,0.0,0.0
9,CASH_OUT,111031.25,C2049367020,0.0,0.0,C1437132715,2580406.74,3422086.46,0.0,0.0
17,CASH_OUT,12543.65,C265133998,0.0,0.0,C1287934708,1749190.65,1924242.32,0.0,0.0
19,CASH_OUT,118070.44,C1785197699,0.0,0.0,C345603257,11892031.29,12304801.2,0.0,0.0
16,CASH_IN,345256.92,C443255685,4923395.01,5268651.92,C2055396138,369956.28,321017.24,0.0,0.0
43,CASH_OUT,75604.35,C1788326088,0.0,0.0,C1362468742,3888861.39,3964465.74,0.0,0.0
42,PAYMENT,3770.43,C2061970448,0.0,0.0,M807836298,0.0,0.0,0.0,0.0
37,PAYMENT,566.07,C155913428,0.0,0.0,M139642375,0.0,0.0,0.0,0.0
18,CASH_OUT,122326.67,C237679655,0.0,0.0,C1219457970,3285244.42,3829674.63,0.0,0.0
8,CASH_OUT,99379.8,C708494078,34400.6,0.0,C420561530,749858.58,366505.7,0.0,0.0
48,PAYMENT,1321.13,C846473007,15111.0,13789.87,M1543569101,0.0,0.0,0.0,0.0
18,CASH_OUT,212626.74,C1393955700,0.0,0.0,C394530661,272610.65,0.0,0.0,0.0
15,CASH_OUT,179401.94,C1215383294,975540.23,796138.29,C619943491,202122.58,439475.34,0.0,0.0
46,CASH_OUT,151807.68,C32939968,0.0,0.0,C490730286,3636891.57,3788699.25,0.0,0.0
16,PAYMENT,29739.27,C2002587075,0.0,0.0,M1287457034,0.0,0.0,0.0,0.0
11,CASH_IN,435239.5,C1640349918,811398.16,1246637.66,C1247600089,15123395.52,14528115.23,0.0,0.0
41,CASH_OUT,147624.18,C2012938646,0.0,0.0,C810438552,318646.36,466270.54,0.0,0.0
26,CASH_OUT,1027152.36,C1016323653,1027152.36,0.0,C409414944,519428.56,1546580.92,1.0,0.0
45,PAYMENT,2000.11,C866905689,35027.0,33026.89,M277300773,0.0,0.0,0.0,0.0
21,PAYMENT,8037.22,C1992359337,315732.72,307695.5,M294477190,0.0,0.0,0.0,0.0
18,PAYMENT,15289.16,C456412771,102373.0,87083.84,M1077739685,0.0,0.0,0.0,0.0
36,PAYMENT,23519.65,C1883371908,20165.0,0.0,M1502333496,0.0,0.0,0.0,0.0
93,TRANSFER,163676.74,C2054635227,0.0,0.0,C1701901067,6458613.1,6622289.84,0.0,0.0
39,PAYMENT,8815.26,C1689603726,0.0,0.0,M1255835036,0.0,0.0,0.0,0.0
94,PAYMENT,6368.11,C17552277,0.0,0.0,M577572136,0.0,0.0,0.0,0.0
41,PAYMENT,5963.54,C1424752082,305430.0,299466.46,M1554228367,0.0,0.0,0.0,0.0
18,PAYMENT,23060.2,C544143044,11823.0,0.0,M373808378,0.0,0.0,0.0,0.0
36,PAYMENT,7906.9,C952479052,28948.0,21041.1,M2125971972,0.0,0.0,0.0,0.0
38,PAYMENT,4545.97,C1350699729,28811.51,24265.54,M1326248857,0.0,0.0,0.0,0.0
14,CASH_IN,93602.43,C1913295618,687442.31,781044.74,C1882081221,225836.79,132234.36,0.0,0.0
40,PAYMENT,3195.78,C1847614645,328945.05,325749.27,M509262856,0.0,0.0,0.0,0.0
42,PAYMENT,14495.63,C12488585,18834.02,4338.39,M1862961990,0.0,0.0,0.0,0.0
9,CASH_OUT,347792.6,C271782342,0.0,0.0,C904861071,1606779.94,1954572.54,0.0,0.0
43,CASH_OUT,111064.96,C928994656,0.0,0.0,C541834474,572522.36,683587.32,0.0,0.0
42,CASH_IN,66700.46,C1866704688,592345.42,659045.88,C632557882,0.0,0.0,0.0,0.0
37,TRANSFER,850576.94,C1034536525,0.0,0.0,C618632668,899443.77,1750020.71,0.0,0.0
33,PAYMENT,37449.72,C1195324689,0.0,0.0,M683077575,0.0,0.0,0.0,0.0
11,PAYMENT,3212.73,C1831221296,0.0,0.0,M1503440487,0.0,0.0,0.0,0.0
40,PAYMENT,1386.75,C680328571,127705.84,126319.09,M1378155951,0.0,0.0,0.0,0.0
33,PAYMENT,13709.67,C1332675364,36045.12,22335.44,M2139624530,0.0,0.0,0.0,0.0
24,PAYMENT,21919.7,C1702363633,3691.0,0.0,M175178204,0.0,0.0,0.0,0.0
15,PAYMENT,4690.4,C91888984,0.0,0.0,M74357903,0.0,0.0,0.0,0.0
